dropconnect_0_extractor,0.806,0.029350484674097156
dropout_0_extractor,0.825,0.040000277369295296
dropconnect_1_extractor,0.808,0.03160324718065153
dropconnect_2_extractor,0.79,0.04189163484927584
dropconnect_3_extractor,0.802,0.05167279587070439
dropout_1_extractor,0.795,0.027622974917409365
dropout_2_extractor,0.788,0.019595384225114074
dropout_3_extractor,0.786,0.018575321876956076
dropconnect_0_extractor,0.78,0.032503449546570015
dropout_0_extractor,0.801,0.03953084105256505
dropconnect_1_extractor,0.808,0.0394350395275346
dropconnect_2_extractor,0.783,0.017208759868219254
dropconnect_3_extractor,0.785,0.03478014984700894
dropout_1_extractor,0.813,0.026525403462763865
dropout_2_extractor,0.802,0.020877945670771468
dropout_3_extractor,0.785,0.02979624586162118
dropconnect_0_extractor,0.814,0.030639044281119965
dropout_0_extractor,0.775,0.02130059964400367
dropconnect_1_extractor,0.812,0.033216102756361436
dropconnect_2_extractor,0.793,0.03343082048193148
dropconnect_3_extractor,0.795,0.05039056550706081
dropout_1_extractor,0.793,0.04176555846253253
dropout_2_extractor,0.775,0.0285170278732306
dropout_3_extractor,0.794,0.028396599871328275
dropconnect_0_extractor,0.792,0.027305941972337842
dropout_0_extractor,0.803,0.02977308323553574
dropconnect_1_extractor,0.792,0.035390417776252195
dropconnect_2_extractor,0.804,0.032689403825656126
dropconnect_3_extractor,0.804,0.043674012506283694
dropout_1_extractor,0.809,0.03731895842890094
dropout_2_extractor,0.806,0.03382032832222241
dropout_3_extractor,0.791,0.036472203474276474
dropconnect_0_extractor,0.813,0.029328819859395325
dropout_0_extractor,0.765,0.028329373235876594
dropconnect_1_extractor,0.785,0.021316299389185497
dropconnect_2_extractor,0.786,0.04526670394660883
dropconnect_3_extractor,0.798,0.029178639532268014
dropout_1_extractor,0.807,0.037043156958737784
dropout_2_extractor,0.792,0.012597547241573782
dropout_3_extractor,0.799,0.034571949324217525
dropconnect_0_extractor,0.8,0.03510353964419395
dropout_0_extractor,0.806,0.032486243775088956
dropconnect_1_extractor,0.789,0.039165471205169736
dropconnect_2_extractor,0.787,0.04917970761055619
dropconnect_3_extractor,0.754,0.021750052960031616
dropout_1_extractor,0.811,0.033564765769220316
dropout_2_extractor,0.792,0.050331328495761996
dropout_3_extractor,0.798,0.0343109151675597
dropconnect_0_extractor,0.8,0.042889289284521896
dropout_0_extractor,0.809,0.026152144327309466
dropconnect_1_extractor,0.789,0.030660197933389678
dropconnect_2_extractor,0.782,0.030814126178673414
dropconnect_3_extractor,0.757,0.04735889381303815
dropout_1_extractor,0.811,0.030060287679843863
dropout_2_extractor,0.769,0.02958572685655343
dropout_3_extractor,0.801,0.03368311646276509
dropconnect_0_extractor,0.815,0.032491142788522435
dropout_0_extractor,0.79,0.024150986852035095
dropconnect_1_extractor,0.823,0.039474450366454576
dropconnect_2_extractor,0.775,0.054312485099954434
dropconnect_3_extractor,0.777,0.03622590167634425
dropout_1_extractor,0.82,0.032036480295296495
dropout_2_extractor,0.816,0.053749251470521606
dropout_3_extractor,0.78,0.01543435991531139
dropconnect_0_extractor,0.095,0.01268371776384783
dropout_0_extractor,0.094,0.014953667519600491
dropconnect_1_extractor,0.798,0.031029850273180226
dropconnect_2_extractor,0.799,0.0384424353975661
dropconnect_3_extractor,0.767,0.032151159285332326
dropout_1_extractor,0.806,0.03900419472999749
dropout_2_extractor,0.786,0.03846190675543384
dropout_3_extractor,0.797,0.04734388287209731
dropconnect_0_extractor,0.817,0.026661583408269136
dropout_0_extractor,0.096,0.016276951546244256
dropconnect_1_extractor,0.797,0.053369230704247456
dropconnect_2_extractor,0.802,0.04126746161967868
dropconnect_3_extractor,0.792,0.05752930271870661
dropout_1_extractor,0.804,0.03862792307984329
dropout_2_extractor,0.782,0.03145949442885823
dropout_3_extractor,0.804,0.04125942106018647
dropconnect_0_extractor,0.83,0.0637686259682043
dropout_0_extractor,0.812,0.03597135046668559
dropconnect_1_extractor,0.821,0.030451371153532067
dropconnect_2_extractor,0.793,0.04053375045494807
dropconnect_3_extractor,0.784,0.0510610594717667
dropout_1_extractor,0.797,0.019593355450096828
dropout_2_extractor,0.785,0.02286125743039458
dropout_3_extractor,0.813,0.02684302849418735
dropconnect_0_extractor,0.798,0.035213493228436595
dropout_0_extractor,0.788,0.03175244565554532
dropconnect_1_extractor,0.771,0.02246052961928252
dropconnect_2_extractor,0.802,0.03820772432456601
dropconnect_3_extractor,0.782,0.034059071927860056
dropout_1_extractor,0.806,0.019114919435383217
dropout_2_extractor,0.806,0.02300512880644206
