convnet_extractor,0.5777777777777777,0.07447671945204656
simple_mlp_extractor,0.6323232323232323,0.12618876789564687
mc_dropconnect_convnet_extractor,0.6088154269972452,0.12982960039544816
mc_dropout_convnet_extractor,0.6629935720844812,0.11497258878019292
mc_dropconnect_simple_mlp_extractor,0.6382001836547291,0.1882824993374076
mc_dropout_simple_mlp_extractor,0.6721763085399449,0.16244592185344003
ens_convnet_extractor,0.5509641873278237,0.17901979793928757
ens_simple_mlp_extractor,0.6382001836547291,0.24325182727639352
convnet_extractor,0.5464646464646464,0.0679986200341131
simple_mlp_extractor,0.6626262626262627,0.20435192271875244
mc_dropconnect_convnet_extractor,0.581267217630854,0.13113473016150906
mc_dropout_convnet_extractor,0.6446280991735537,0.08389318673043869
mc_dropconnect_simple_mlp_extractor,0.6005509641873278,0.23735306125643515
mc_dropout_simple_mlp_extractor,0.6345270890725436,0.20554537861116134
ens_convnet_extractor,0.4903581267217631,0.2479850552111884
ens_simple_mlp_extractor,0.689623507805326,0.18455226689190996
convnet_extractor,0.5888888888888889,0.12098416461598807
simple_mlp_extractor,0.6707070707070707,0.1449892776376264
mc_dropconnect_convnet_extractor,0.6721763085399449,0.0634946640663433
mc_dropout_convnet_extractor,0.5932047750229569,0.1686293375046519
mc_dropconnect_simple_mlp_extractor,0.5932047750229569,0.23322379728762904
mc_dropout_simple_mlp_extractor,0.6446280991735537,0.2107049556208233
convnet_extractor,0.6313131313131313,0.10163949947293245
simple_mlp_extractor,0.6323232323232323,0.1549998952736263
mc_dropconnect_convnet_extractor,0.573921028466483,0.12666688826177686
mc_dropout_convnet_extractor,0.581267217630854,0.12952582043495545
mc_dropconnect_simple_mlp_extractor,0.6620752984389348,0.22733269703430997
mc_dropout_simple_mlp_extractor,0.6005509641873278,0.2282343566888091
ens_convnet_extractor,0.5583103764921947,0.1879552590187812
ens_simple_mlp_extractor,0.6143250688705234,0.2584924059096042
convnet_extractor,0.5777777777777777,0.15640375595881598
simple_mlp_extractor,0.6282828282828283,0.09990200127497227
mc_dropconnect_convnet_extractor,0.6942148760330579,0.08781045449214428
mc_dropout_convnet_extractor,0.5794306703397613,0.1502165795466397
mc_dropconnect_simple_mlp_extractor,0.667584940312213,0.142431524672731
mc_dropout_simple_mlp_extractor,0.6960514233241506,0.1555749624173769
ens_convnet_extractor,0.5160697887970616,0.20237732987119805
ens_simple_mlp_extractor,0.6942148760330579,0.16180311502027417
convnet_extractor,0.5878787878787879,0.1426365645385341
simple_mlp_extractor,0.5686868686868687,0.11113392827188212
mc_dropconnect_convnet_extractor,0.660238751147842,0.10288243447342016
mc_dropout_convnet_extractor,0.6161616161616161,0.13986430184104226
mc_dropconnect_simple_mlp_extractor,0.6547291092745638,0.19322346441346053
mc_dropout_simple_mlp_extractor,0.6189164370982553,0.2519871449347727
ens_convnet_extractor,0.5436179981634527,0.21454669750128852
ens_simple_mlp_extractor,0.6391184573002755,0.22633762906094265
convnet_extractor,0.5111111111111111,0.09052782671616627
simple_mlp_extractor,0.5797979797979798,0.1765660995955807
mc_dropconnect_convnet_extractor,0.6446280991735537,0.06518907710552842
mc_dropout_convnet_extractor,0.650137741046832,0.11601534424242085
mc_dropconnect_simple_mlp_extractor,0.6161616161616161,0.2099154942579292
mc_dropout_simple_mlp_extractor,0.6235078053259872,0.22334715677965628
ens_convnet_extractor,0.5041322314049587,0.2313463875949432
ens_simple_mlp_extractor,0.7107438016528925,0.14985978280603893
convnet_extractor,0.48787878787878786,0.05818001690297014
simple_mlp_extractor,0.6181818181818182,0.12211340744727699
mc_dropconnect_convnet_extractor,0.6666666666666666,0.06801048160987666
mc_dropout_convnet_extractor,0.5693296602387512,0.17063672061471252
mc_dropconnect_simple_mlp_extractor,0.6299357208448118,0.22908961858504784
mc_dropout_simple_mlp_extractor,0.6841138659320477,0.180319419240346
ens_convnet_extractor,0.5381083562901745,0.2785056692419998
ens_simple_mlp_extractor,0.6712580348943985,0.19467806854395947
convnet_extractor,0.5626262626262626,0.09201444361484606
simple_mlp_extractor,0.5424242424242425,0.14443265277081416
mc_dropconnect_convnet_extractor,0.5968778696051423,0.14988711174628777
mc_dropout_convnet_extractor,0.6391184573002755,0.08440045341328584
mc_dropconnect_simple_mlp_extractor,0.6418732782369146,0.18453146726149655
mc_dropout_simple_mlp_extractor,0.6685032139577594,0.1795893367982454
ens_convnet_extractor,0.4793388429752066,0.2424549295292548
ens_simple_mlp_extractor,0.6593204775022957,0.2215716070040823
convnet_extractor,0.503030303030303,0.0670712269353045
simple_mlp_extractor,0.6747474747474748,0.1695023477456536
mc_dropconnect_convnet_extractor,0.6786042240587695,0.0912642906135552
mc_dropout_convnet_extractor,0.5528007346189164,0.1335317674584127
mc_dropconnect_simple_mlp_extractor,0.6510560146923783,0.20511109265217756
mc_dropout_simple_mlp_extractor,0.6611570247933884,0.19370491019753158
ens_convnet_extractor,0.5610651974288338,0.14111789343363942
ens_simple_mlp_extractor,0.6253443526170799,0.2256897573640102
convnet_extractor,0.4868686868686869,0.11868518898266996
simple_mlp_extractor,0.5828282828282828,0.10054192152348686
mc_dropconnect_convnet_extractor,0.6317722681359045,0.1098958209137193
mc_dropout_convnet_extractor,0.5454545454545454,0.1747083920749225
mc_dropconnect_simple_mlp_extractor,0.6400367309458218,0.19679752335048895
mc_dropout_simple_mlp_extractor,0.7098255280073462,0.1383142961556656
ens_convnet_extractor,0.5546372819100092,0.13994475427830555
ens_simple_mlp_extractor,0.6712580348943985,0.19654293299040398
convnet_extractor,0.6080808080808081,0.13119943203453202
