dropout_3_extractor,0.812,0.024478740839068345
dropconnect_0_extractor,0.793,0.047412178110372176
dropout_0_extractor,0.792,0.02316591834857454
dropconnect_1_extractor,0.834,0.05646765462517403
dropconnect_2_extractor,0.79,0.04000406606830861
dropconnect_3_extractor,0.801,0.03154763594872216
dropout_1_extractor,0.793,0.044808887784074034
dropout_2_extractor,0.779,0.037012918148349616
dropout_3_extractor,0.784,0.027434466322139216
dropconnect_0_extractor,0.803,0.022328939961403928
dropout_0_extractor,0.804,0.043277640299485685
dropconnect_1_extractor,0.781,0.05103500205564696
dropconnect_2_extractor,0.79,0.0367567969871821
dropconnect_3_extractor,0.787,0.041844858457150184
dropout_1_extractor,0.802,0.027639008137339067
dropout_2_extractor,0.774,0.023703487228440675
dropout_3_extractor,0.804,0.0249111931488282
dropconnect_0_extractor,0.825,0.05196314057855069
dropout_0_extractor,0.767,0.035619179158248596
dropconnect_1_extractor,0.781,0.0345920731359907
dropconnect_2_extractor,0.831,0.053839474394640346
dropconnect_3_extractor,0.782,0.03713278847580868
dropout_1_extractor,0.791,0.026215871370683576
dropout_2_extractor,0.809,0.026210148586381495
dropout_3_extractor,0.778,0.030815949110581914
dropconnect_0_extractor,0.785,0.03149849947414142
dropout_0_extractor,0.803,0.056575601662349186
dropconnect_1_extractor,0.798,0.03285209246391708
dropconnect_2_extractor,0.79,0.0364124309963921
dropconnect_3_extractor,0.791,0.033258611071147234
dropout_1_extractor,0.806,0.02317381974532432
dropout_2_extractor,0.787,0.03638597029319823
dropout_3_extractor,0.799,0.03359009804277193
dropconnect_0_extractor,0.782,0.02400972158878126
dropout_0_extractor,0.811,0.051050744530425025
dropconnect_1_extractor,0.794,0.030691864098838503
dropconnect_2_extractor,0.781,0.029733591832872927
dropconnect_3_extractor,0.757,0.046036594688577695
dropout_1_extractor,0.791,0.05046117118119402
dropout_2_extractor,0.769,0.036127571708899436
dropout_3_extractor,0.806,0.028531936413618314
dropconnect_0_extractor,0.803,0.03885015450132246
dropout_0_extractor,0.817,0.02755354302726597
dropconnect_1_extractor,0.803,0.02768670253040844
dropconnect_2_extractor,0.778,0.03898295856312455
dropconnect_3_extractor,0.812,0.032775220279187695
dropout_1_extractor,0.81,0.03550990098525338
dropout_2_extractor,0.799,0.02676977266194578
dropout_3_extractor,0.807,0.03242189726733786
dropconnect_0_extractor,0.807,0.04707001798905947
dropout_0_extractor,0.793,0.03022655898678342
dropconnect_1_extractor,0.766,0.02355882679509537
dropconnect_2_extractor,0.796,0.043717877923862315
dropconnect_3_extractor,0.78,0.05892164911108248
dropout_1_extractor,0.808,0.0369100049416505
dropout_2_extractor,0.755,0.028521623013546223
dropout_3_extractor,0.795,0.035817056559320104
dropconnect_0_extractor,0.805,0.031809877678645286
dropout_0_extractor,0.816,0.02855811394423439
dropconnect_1_extractor,0.778,0.039475886695458005
dropconnect_2_extractor,0.783,0.04164475167118042
dropconnect_3_extractor,0.805,0.030398524322486555
dropout_1_extractor,0.806,0.018160259127112544
dropout_2_extractor,0.784,0.04362007020893648
dropout_3_extractor,0.804,0.02572100748217503
dropconnect_0_extractor,0.8,0.04190483874154247
dropout_0_extractor,0.786,0.03604721522666958
dropconnect_1_extractor,0.793,0.029946130986485443
dropconnect_2_extractor,0.79,0.049331053563175756
dropconnect_3_extractor,0.778,0.03026638756828461
dropout_1_extractor,0.785,0.0424605528336106
dropout_2_extractor,0.788,0.035664850511030625
dropout_3_extractor,0.785,0.04512874650771247
dropconnect_0_extractor,0.805,0.03686172000042537
dropout_0_extractor,0.801,0.03578850524935017
dropconnect_1_extractor,0.784,0.03527443008663729
dropconnect_2_extractor,0.792,0.05135806150218461
dropconnect_3_extractor,0.788,0.05475026395381977
dropout_1_extractor,0.825,0.036054127841664126
dropout_2_extractor,0.796,0.015376493631550577
dropout_3_extractor,0.8,0.03447132494300905
dropconnect_0_extractor,0.795,0.02795463534359531
dropout_0_extractor,0.77,0.04110857632530367
dropconnect_1_extractor,0.802,0.01998948635067841
dropconnect_2_extractor,0.827,0.049744201405851604
dropconnect_3_extractor,0.778,0.042900419342265114
dropout_1_extractor,0.801,0.022626814351295037
dropout_2_extractor,0.793,0.05110864178945674
dropout_3_extractor,0.767,0.02277727263125228
dropconnect_0_extractor,0.8,0.032744917894862544
dropout_0_extractor,0.763,0.01896057115272577
dropconnect_1_extractor,0.794,0.03506834712317457
dropconnect_2_extractor,0.812,0.03385169146573046
dropconnect_3_extractor,0.797,0.04214909976021379
dropout_1_extractor,0.787,0.043777246253257684
dropout_2_extractor,0.795,0.03814682049863775
dropout_3_extractor,0.786,0.04696930469891991
dropconnect_0_extractor,0.794,0.024462539404445087
dropout_0_extractor,0.828,0.0325395769900481
dropconnect_1_extractor,0.803,0.031174239698861416
dropconnect_2_extractor,0.802,0.03296212213489929
dropconnect_3_extractor,0.808,0.042515234510557345
dropout_1_extractor,0.797,0.02718273075895361
dropout_2_extractor,0.782,0.02574228835253281
dropout_3_extractor,0.798,0.017961101875179845
dropconnect_0_extractor,0.795,0.04427925488490586
dropout_0_extractor,0.796,0.029998239601643856
dropconnect_1_extractor,0.762,0.038309219225480626
dropconnect_2_extractor,0.771,0.04434589445546058
dropconnect_3_extractor,0.791,0.033869900946987906
dropout_1_extractor,0.815,0.027393776419750958
dropout_2_extractor,0.8,0.018786275373024776
dropout_3_extractor,0.806,0.02733668329912797
dropconnect_0_extractor,0.81,0.022389742458483027
dropout_0_extractor,0.799,0.028106329842923022
dropconnect_1_extractor,0.781,0.0306136390287631
dropconnect_2_extractor,0.79,0.04050483026347778
dropconnect_3_extractor,0.783,0.031650825429398774
dropout_1_extractor,0.813,0.04546407782967655
dropout_2_extractor,0.783,0.02619317431128867
dropout_3_extractor,0.804,0.02825512550701374
dropconnect_0_extractor,0.794,0.03672453346820969
dropout_0_extractor,0.798,0.0355020426386305
dropconnect_1_extractor,0.768,0.06240400159855167
dropconnect_2_extractor,0.771,0.03246134911765266
dropconnect_3_extractor,0.779,0.035818492945882525
dropout_1_extractor,0.809,0.04039845810834778
dropout_2_extractor,0.785,0.02121105410086819
dropout_3_extractor,0.776,0.035709857331141126
dropconnect_0_extractor,0.78,0.024925472053732613
dropout_0_extractor,0.785,0.04785989136386336
dropconnect_1_extractor,0.782,0.04038915466906687
dropconnect_2_extractor,0.771,0.018895900337463103
dropconnect_3_extractor,0.799,0.055140648416038225
dropout_1_extractor,0.789,0.026734173071916747
dropout_2_extractor,0.781,0.025714312403575964
dropout_3_extractor,0.796,0.02834580981265057
dropconnect_0_extractor,0.811,0.04666330436033421
dropout_0_extractor,0.788,0.03557496277445806
dropconnect_1_extractor,0.793,0.03569181673197552
dropconnect_2_extractor,0.792,0.04369126987670378
dropconnect_3_extractor,0.796,0.04785564616540754
dropout_1_extractor,0.804,0.03342370145274244
dropout_2_extractor,0.794,0.035000225523918814
dropout_3_extractor,0.836,0.041019826449693264
dropconnect_0_extractor,0.788,0.04112324708783645
dropout_0_extractor,0.81,0.04596099805005134
dropconnect_1_extractor,0.793,0.02815858015907624
dropconnect_2_extractor,0.774,0.024044821384299326
dropconnect_3_extractor,0.8,0.04313220284742331
dropout_1_extractor,0.809,0.047738020330046205
dropout_2_extractor,0.804,0.0309774764149216
dropout_3_extractor,0.809,0.03883647740871125
dropconnect_0_extractor,0.789,0.027281967755465573
dropout_0_extractor,0.797,0.031555001815039216
dropconnect_1_extractor,0.809,0.04457177327599439
dropconnect_2_extractor,0.771,0.022134352204030778
dropconnect_3_extractor,0.789,0.04626739402679598
dropout_1_extractor,0.806,0.0369834881936193
dropout_2_extractor,0.826,0.028752986002006233
dropout_3_extractor,0.799,0.036608231251811625
dropconnect_0_extractor,0.804,0.02770864880418638
dropout_0_extractor,0.795,0.021402012219372008
dropconnect_1_extractor,0.812,0.04015834933949924
dropconnect_2_extractor,0.754,0.04385062659684009
dropconnect_3_extractor,0.768,0.038605407149779364
dropout_1_extractor,0.809,0.055553859237584276
dropout_2_extractor,0.781,0.05417475261211764
dropout_3_extractor,0.772,0.022362684549685784
dropconnect_0_extractor,0.822,0.029559409978521137
dropout_0_extractor,0.81,0.021438275571388055
dropconnect_1_extractor,0.802,0.046972413847892566
dropconnect_2_extractor,0.776,0.0453316985395334
dropconnect_3_extractor,0.795,0.03322934795395123
dropout_1_extractor,0.822,0.028561521534861946
dropout_2_extractor,0.802,0.036442519733836956
dropout_3_extractor,0.788,0.02364507557751666
dropconnect_0_extractor,0.799,0.042032837938309864
dropout_0_extractor,0.813,0.046794813938004214
dropconnect_1_extractor,0.801,0.045176776006671096
dropconnect_2_extractor,0.776,0.0326162217504397
dropconnect_3_extractor,0.78,0.025838067207933423
dropout_1_extractor,0.786,0.01342304589772381
dropout_2_extractor,0.791,0.03422971223293878
dropout_3_extractor,0.82,0.03135382601167491
dropconnect_0_extractor,0.809,0.03036293269934398
dropout_0_extractor,0.759,0.043748793981567335
dropconnect_1_extractor,0.805,0.04673045736816568
dropconnect_2_extractor,0.802,0.04261155775617086
dropconnect_3_extractor,0.798,0.04380212780836075
dropout_1_extractor,0.818,0.024316613775639043
dropout_2_extractor,0.798,0.018083409008971547
dropout_3_extractor,0.779,0.03889695491992493
dropconnect_0_extractor,0.785,0.03986168781665943
dropout_0_extractor,0.814,0.04019440400202257
dropconnect_1_extractor,0.802,0.03195505689883596
dropconnect_2_extractor,0.823,0.0460183476861052
dropconnect_3_extractor,0.81,0.03600962251150301
dropout_1_extractor,0.777,0.028218623010652207
dropout_2_extractor,0.792,0.03317028579999674
dropout_3_extractor,0.787,0.025683753184422488
dropconnect_0_extractor,0.799,0.03580054092280757
dropout_0_extractor,0.791,0.028107635835008575
dropconnect_1_extractor,0.788,0.03275844361104308
dropconnect_2_extractor,0.777,0.03040506001551304
dropconnect_3_extractor,0.781,0.043639412412009346
dropout_1_extractor,0.797,0.03448071807194052
dropout_2_extractor,0.806,0.04582508192973673
dropout_3_extractor,0.806,0.02903277469552209
